 number of kpoints:        1936
 number of conduction states           2
 number of valence states           2
 # kx ky kz nocp nc nv  energy  xx  yy  zz  xy  xz  yz
  1.550097  2.526914  0.000000        14        16        13  3.412094  0.000047  0.000042  0.000000 -0.000017  0.000000  0.000000
  1.550097  2.105762  0.000000        14        16        13  3.412117  0.000039  0.000039  0.000000  0.000019  0.000000  0.000000
  0.592684  0.868627  0.000000        14        16        13  3.412154  0.000083  0.000044  0.000000 -0.000015  0.000000  0.000000
  1.413324  2.605880  0.000000        14        16        13  3.412184  0.000061  0.000032  0.000000 -0.000011  0.000000  0.000000
  0.957413  1.079203  0.000000        14        16        13  3.412200  0.000031  0.000077  0.000000  0.000014  0.000000  0.000000
  1.048595  2.395304  0.000000        14        16        13  3.412231  0.000026  0.000065  0.000000  0.000012  0.000000  0.000000
  1.413324  1.974152  0.000000        14        15        14  3.417082  0.000300  0.000148  0.000000  0.000046  0.000000  0.000000
  1.595688  2.079440  0.000000        14        15        14  3.417095  0.000155  0.000149  0.000000  0.000096  0.000000  0.000000
  0.410320  1.395067  0.000000        14        15        14  3.417095  0.000202  0.000194  0.000000  0.000126  0.000000  0.000000
  0.592684  1.500355  0.000000        14        15        14  3.417105  0.000318  0.000157  0.000000  0.000049  0.000000  0.000000
  1.413324  2.658525  0.000000        14        15        14  3.417108  0.000275  0.000135  0.000000 -0.000078  0.000000  0.000000
  1.595688  2.553236  0.000000        14        15        14  3.417108  0.000232  0.000170  0.000000 -0.000098  0.000000  0.000000
  0.592684  0.815983  0.000000        14        15        14  3.417120  0.000343  0.000169  0.000000 -0.000097  0.000000  0.000000
  0.410320  0.921271  0.000000        14        15        14  3.417126  0.000302  0.000222  0.000000 -0.000128  0.000000  0.000000
  1.003004  2.211050  0.000000        14        15        14  3.417130  0.000125  0.000258  0.000000 -0.000037  0.000000  0.000000
  1.003004  1.263457  0.000000        14        15        14  3.417162  0.000150  0.000309  0.000000 -0.000045  0.000000  0.000000
  0.410320  0.973915  0.000000        14        15        13  3.417297  1.126018  1.191163  0.000000 -0.415955  0.000000  0.000000
  1.003004  2.421626  0.000000        14        15        14  3.417302  0.000084  0.000296  0.000000  0.000057  0.000000  0.000000
  1.003004  1.052881  0.000000        14        15        14  3.417307  0.000098  0.000346  0.000000  0.000067  0.000000  0.000000
  1.595688  2.500592  0.000000        14        15        13  3.417318  1.126005  1.191126  0.000000 -0.416006  0.000000  0.000000
  0.957413  1.289779  0.000000        14        15        13  3.417320  1.009273  1.466552  0.000000 -0.388899  0.000000  0.000000
  1.048595  2.184728  0.000000        14        15        13  3.417333  1.009240  1.466539  0.000000 -0.388902  0.000000  0.000000
  0.638275  1.474033  0.000000        14        15        13  3.417345  1.683889  0.787226  0.000000  0.003270  0.000000  0.000000
  1.367733  2.000474  0.000000        14        15        13  3.417365  1.683843  0.787160  0.000000  0.003249  0.000000  0.000000
  0.410320  1.342423  0.000000        14        15        13  3.417400  0.921804  1.192233  0.000000  0.549562  0.000000  0.000000
  0.638275  0.842305  0.000000        14        15        13  3.417433  1.534188  0.786569  0.000000 -0.181881  0.000000  0.000000
  1.595688  2.132084  0.000000        14        15        13  3.417444  0.921721  1.192178  0.000000  0.549567  0.000000  0.000000
  1.367733  2.632202  0.000000        14        15        13  3.417452  1.534130  0.786569  0.000000 -0.181874  0.000000  0.000000
  0.957413  1.026559  0.000000        14        15        13  3.417502  0.651796  1.465533  0.000000  0.392492  0.000000  0.000000
  1.048595  2.447948  0.000000        14        15        13  3.417527  0.651776  1.465490  0.000000  0.392519  0.000000  0.000000
  1.595688  2.079440  0.000000        14        16        14  3.425624  0.909043  0.871576  0.000000  0.565041  0.000000  0.000000
  0.410320  1.395067  0.000000        14        16        14  3.425634  0.908952  0.871602  0.000000  0.565035  0.000000  0.000000
  1.413324  1.974152  0.000000        14        16        14  3.425637  1.376947  0.681247  0.000000  0.210964  0.000000  0.000000
  0.592684  1.500355  0.000000        14        16        14  3.425651  1.376981  0.681216  0.000000  0.210924  0.000000  0.000000
  1.413324  2.658525  0.000000        14        16        14  3.425667  1.381556  0.680311  0.000000 -0.389827  0.000000  0.000000
  1.595688  2.553236  0.000000        14        16        14  3.425676  1.188346  0.870437  0.000000 -0.500399  0.000000  0.000000
  0.592684  0.815983  0.000000        14        16        14  3.425678  1.381548  0.680276  0.000000 -0.389790  0.000000  0.000000
  0.410320  0.921271  0.000000        14        16        14  3.425683  1.188327  0.870403  0.000000 -0.500378  0.000000  0.000000
  1.003004  2.211050  0.000000        14        16        14  3.425692  0.673646  1.389678  0.000000 -0.197852  0.000000  0.000000
  1.003004  1.263457  0.000000        14        16        14  3.425714  0.673627  1.389568  0.000000 -0.197849  0.000000  0.000000
  1.003004  2.421626  0.000000        14        16        14  3.425867  0.394727  1.389611  0.000000  0.267230  0.000000  0.000000
  1.003004  1.052881  0.000000        14        16        14  3.425868  0.394722  1.389528  0.000000  0.267268  0.000000  0.000000
  1.139777  1.921508  0.000000        14        15        14  3.431153  0.000012  0.000009  0.000000 -0.000003  0.000000  0.000000
  1.094186  1.947830  0.000000        14        15        14  3.431195  0.000012  0.000009  0.000000 -0.000003  0.000000  0.000000
  0.866231  1.552999  0.000000        14        15        14  3.431201  0.000012  0.000009  0.000000 -0.000002  0.000000  0.000000
  0.911822  1.526677  0.000000        14        15        14  3.431237  0.000012  0.000009  0.000000 -0.000003  0.000000  0.000000
  1.778052  2.342660  0.000000        14        15        14  3.431278  0.000009  0.000009  0.000000  0.000001  0.000000  0.000000
  0.227955  1.131847  0.000000        14        15        14  3.431306  0.000008  0.000009  0.000000  0.000001  0.000000  0.000000
  1.778052  2.290016  0.000000        14        15        14  3.431354  0.000008  0.000009  0.000000  0.000002  0.000000  0.000000
  0.227955  1.184491  0.000000        14        15        14  3.431379  0.000008  0.000009  0.000000  0.000002  0.000000  0.000000
  1.139777  2.711169  0.000000        14        15        14  3.431435  0.000008  0.000009  0.000000  0.000001  0.000000  0.000000
  0.866231  0.763339  0.000000        14        15        14  3.431458  0.000008  0.000009  0.000000  0.000000  0.000000  0.000000
  1.094186  2.684846  0.000000        14        15        14  3.431469  0.000007  0.000010  0.000000  0.000001  0.000000  0.000000
  0.911822  0.789661  0.000000        14        15        14  3.431481  0.000007  0.000010  0.000000  0.000001  0.000000  0.000000
  0.455911  2.316338  0.000000        14        15        14  3.434412  0.763296  1.017786  0.000000  0.101101  0.000000  0.000000
  1.550097  1.158169  0.000000        14        15        14  3.434425  0.763339  1.017716  0.000000  0.101080  0.000000  0.000000
  1.641279  2.105762  0.000000        14        15        14  3.434588  0.000043  0.000049  0.000000  0.000030  0.000000  0.000000
  0.364729  1.368745  0.000000        14        15        14  3.434592  0.000054  0.000061  0.000000  0.000038  0.000000  0.000000
  1.778052  1.552999  0.000000        14        15        14  3.434598  0.867413  0.916336  0.000000  0.157658  0.000000  0.000000
  1.641279  2.526914  0.000000        14        15        14  3.434620  0.000071  0.000057  0.000000 -0.000028  0.000000  0.000000
  0.227955  1.921508  0.000000        14        15        14  3.434622  0.867423  0.916356  0.000000  0.157584  0.000000  0.000000
  1.367733  2.684846  0.000000        14        15        14  3.434628  0.000091  0.000046  0.000000 -0.000022  0.000000  0.000000
  0.638275  0.789661  0.000000        14        15        14  3.434632  0.000100  0.000051  0.000000 -0.000024  0.000000  0.000000
  0.364729  0.947593  0.000000        14        15        14  3.434641  0.000080  0.000064  0.000000 -0.000032  0.000000  0.000000
  1.367733  1.947830  0.000000        14        15        14  3.434645  0.000095  0.000047  0.000000  0.000006  0.000000  0.000000
  0.638275  1.526677  0.000000        14        15        14  3.434657  0.000094  0.000047  0.000000  0.000006  0.000000  0.000000
  1.003004  2.158406  0.000000        14        15        14  3.434665  0.000051  0.000083  0.000000 -0.000017  0.000000  0.000000
  1.003004  1.316101  0.000000        14        15        14  3.434690  0.000054  0.000088  0.000000 -0.000018  0.000000  0.000000
  1.003004  1.000237  0.000000        14        15        14  3.434752  0.000030  0.000099  0.000000  0.000025  0.000000  0.000000
  1.003004  2.474270  0.000000        14        15        14  3.434752  0.000028  0.000093  0.000000  0.000023  0.000000  0.000000
  1.778052  3.079677  0.000000        14        15        14  3.435218  1.238352  0.916822  0.000000 -0.281953  0.000000  0.000000
  0.227955  0.394830  0.000000        14        15        14  3.435237  1.238279  0.916858  0.000000 -0.281926  0.000000  0.000000
  0.410320  0.973915  0.000000        14        16        13  3.441473  0.000030  0.000031  0.000000 -0.000011  0.000000  0.000000
  1.595688  2.500592  0.000000        14        16        13  3.441486  0.000024  0.000025  0.000000 -0.000009  0.000000  0.000000
  0.957413  1.289779  0.000000        14        16        13  3.441499  0.000024  0.000035  0.000000 -0.000009  0.000000  0.000000
  1.048595  2.184728  0.000000        14        16        13  3.441510  0.000022  0.000031  0.000000 -0.000008  0.000000  0.000000
  0.638275  1.474033  0.000000        14        16        13  3.441510  0.000043  0.000020  0.000000  0.000000  0.000000  0.000000
  1.367733  2.000474  0.000000        14        16        13  3.441528  0.000040  0.000019  0.000000  0.000000  0.000000  0.000000
  0.410320  1.342423  0.000000        14        16        13  3.441552  0.000024  0.000031  0.000000  0.000015  0.000000  0.000000
  1.595688  2.132084  0.000000        14        16        13  3.441568  0.000018  0.000024  0.000000  0.000011  0.000000  0.000000
  0.638275  0.842305  0.000000        14        16        13  3.441592  0.000045  0.000023  0.000000 -0.000005  0.000000  0.000000
  1.367733  2.632202  0.000000        14        16        13  3.441611  0.000036  0.000019  0.000000 -0.000004  0.000000  0.000000
  0.957413  1.026559  0.000000        14        16        13  3.441650  0.000017  0.000039  0.000000  0.000010  0.000000  0.000000
  1.048595  2.447948  0.000000        14        16        13  3.441675  0.000016  0.000037  0.000000  0.000010  0.000000  0.000000
  0.501502  2.290016  0.000000        14        15        14  3.442159  0.608089  1.218188  0.000000  0.014170  0.000000  0.000000
  1.504506  1.184491  0.000000        14        15        14  3.442166  0.608096  1.218151  0.000000  0.014151  0.000000  0.000000
  0.501502  2.342660  0.000000        14        15        14  3.442192  0.589103  1.217886  0.000000  0.212897  0.000000  0.000000
  1.504506  1.131847  0.000000        14        15        14  3.442202  0.589084  1.217857  0.000000  0.212889  0.000000  0.000000
  1.778052  1.605644  0.000000        14        15        14  3.442375  0.876306  0.932905  0.000000  0.376162  0.000000  0.000000
  1.732461  1.579322  0.000000        14        15        14  3.442392  1.052715  0.774506  0.000000  0.268657  0.000000  0.000000
  0.227955  1.868864  0.000000        14        15        14  3.442394  0.876322  0.932948  0.000000  0.376083  0.000000  0.000000
  0.273547  1.895186  0.000000        14        15        14  3.442409  1.052762  0.774528  0.000000  0.268556  0.000000  0.000000
  1.550097  1.210813  0.000000        14        15        14  3.442894  0.776648  0.998529  0.000000 -0.175688  0.000000  0.000000
  0.455911  2.263694  0.000000        14        15        14  3.442895  0.776586  0.998560  0.000000 -0.175681  0.000000  0.000000
  0.455911  2.368982  0.000000        14        15        14  3.442902  0.744380  0.997631  0.000000  0.363292  0.000000  0.000000
  1.732461  3.053355  0.000000        14        15        14  3.442910  1.463177  0.775282  0.000000 -0.414788  0.000000  0.000000
  1.778052  3.027033  0.000000        14        15        14  3.442914  1.304370  0.933883  0.000000 -0.506847  0.000000  0.000000
  1.550097  1.105525  0.000000        14        15        14  3.442914  0.744403  0.997615  0.000000  0.363260  0.000000  0.000000
  0.273547  0.421152  0.000000        14        15        14  3.442920  1.463172  0.775312  0.000000 -0.414743  0.000000  0.000000
  0.227955  0.447474  0.000000        14        15        14  3.442929  1.304332  0.933931  0.000000 -0.506811  0.000000  0.000000
  1.732461  1.526677  0.000000        14        15        14  3.442976  1.095311  0.681406  0.000000  0.005324  0.000000  0.000000
  0.273547  1.947830  0.000000        14        15        14  3.442991  1.095379  0.681434  0.000000  0.005271  0.000000  0.000000
